Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency ,Recommendation_Helpfulness,Rating_Accuracy ,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,Date,Time,Age_Category,Time_Status
2023-06-08 23:27:34-05:30,32,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,1,Maybe,Often,Found a better price elsewhere,Sometimes,No,Heavily,Sometimes,1,Yes,2,1,Competitive prices,Customer service responsiveness,08/06/2023,23:27:34,Adult (26-40),Night
2023-06-08 23:28:03-05:30,18,Male,Once a week,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,,Multiple pages,2,No,Often,others,Often,No,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,08/06/2023,23:28:03,Senior Citizen (>60),Night
2023-06-08 23:28:43-05:30,45,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a month,,First page,3,Maybe,Never,High shipping costs,Sometimes,No,Occasionally,No,3,No,2,3,Product recommendations,Reducing packaging waste,08/06/2023,23:28:43,Middle-Aged Adult (41-60),Night
2023-06-08 23:29:20-05:30,25,Prefer not to say,Once a month,Beauty and Personal Care;Clothing and Fashion;others,Yes,Few times a week,,Multiple pages,1,Yes,Often,Found a better price elsewhere,Often,No,Heavily,Yes,1,Yes,2,1,Product recommendations,Reducing packaging waste,08/06/2023,23:29:20,Young Adult (18-25),Night
2023-06-08 23:29:25-05:30,45,Male,Less than once a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,,Multiple pages,2,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,No,2,3,Product recommendations,Customer service responsiveness,08/06/2023,23:29:25,Middle-Aged Adult (41-60),Night
2023-06-08 23:30:06-05:30,32,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,No,3,2,Product recommendations,Customer service responsiveness,08/06/2023,23:30:06,Adult (26-40),Night
2023-06-08 23:30:20-05:30,42,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,,Multiple pages,1,Maybe,Always,High shipping costs,Often,Yes,Moderately,Yes,1,No,2,2,Wide product selection,Customer service responsiveness,08/06/2023,23:30:20,Middle-Aged Adult (41-60),Night
2023-06-08 23:30:50-05:30,35,Female,Multiple times a week,Clothing and Fashion;Home and Kitchen,No,Few times a month,,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Sometimes,3,No,3,4,Product recommendations,Customer service responsiveness,08/06/2023,23:30:50,Adult (26-40),Night
2023-06-08 23:31:31-05:30,35,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,No,Few times a month,,First page,4,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,4,3,Competitive prices,Customer service responsiveness,08/06/2023,23:31:31,Adult (26-40),Night
2023-06-08 23:31:33-05:30,52,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,Yes,Few times a week,,Multiple pages,2,Maybe,Always,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,3,Sometimes,1,1,User-friendly website/app interface,Shipping speed and reliability,08/06/2023,23:31:33,Middle-Aged Adult (41-60),Night
2023-06-09 00:09:59-05:30,24,Female,Less than once a month,Home and Kitchen,No,Rarely,,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Rarely,Yes,Heavily,Yes,4,Yes,1,3,Competitive prices,Product quality and accuracy,09/06/2023,00:09:59,Young Adult (18-25),Night
2023-06-09 01:16:31-05:30,28,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,,First page,2,Yes,Often,Found a better price elsewhere,Sometimes,No,Moderately,Yes,2,No,3,2,Wide product selection,Product quality and accuracy,09/06/2023,01:16:31,Adult (26-40),Night
2023-06-09 01:20:55-05:30,33,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Multiple times a day,,Multiple pages,2,Yes,Often,Found a better price elsewhere,Sometimes,No,Moderately,Yes,2,Yes,2,2,User-friendly website/app interface,Product quality and accuracy,09/06/2023,01:20:55,Adult (26-40),Night
2023-06-09 01:56:58-05:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Never,Yes,Moderately,Sometimes,4,Sometimes,5,5,Wide product selection,Product quality and accuracy,09/06/2023,01:56:58,Young Adult (18-25),Night
2023-06-09 02:47:38-05:30,21,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,Yes,Few times a month,,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Rarely,No,Moderately,Yes,1,Yes,2,2,User-friendly website/app interface,Product quality and accuracy,09/06/2023,02:47:38,Young Adult (18-25),Night
2023-06-09 03:09:30-05:30,34,Female,Few times a month,Home and Kitchen,No,Few times a month,,First page,3,No,Always,Found a better price elsewhere,Sometimes,No,Occasionally,No,1,No,3,3,Product recommendations,Reducing packaging waste,09/06/2023,03:09:30,Adult (26-40),Night
2023-06-09 03:09:55-05:30,23,Prefer not to say,Once a month,Clothing and Fashion,No,Few times a month,,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,No,3,Sometimes,2,2,Competitive prices,Customer service responsiveness,09/06/2023,03:09:55,Young Adult (18-25),Night
2023-06-09 03:10:24-05:30,34,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Rarely,,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,Sometimes,2,5,User-friendly website/app interface,Shipping speed and reliability,09/06/2023,03:10:24,Adult (26-40),Night
2023-06-09 03:10:50-05:30,34,Female,Once a week,Home and Kitchen,No,Few times a week,,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,Yes,2,Sometimes,2,2,Competitive prices,Reducing packaging waste,09/06/2023,03:10:50,Adult (26-40),Night
2023-06-09 03:43:41-05:30,25,Female,Less than once a month,others,Sometimes,Rarely,,First page,3,Maybe,Rarely,Found a better price elsewhere,Never,No,Never,Sometimes,3,Sometimes,3,3,Product recommendations,Shipping speed and reliability,09/06/2023,03:43:41,Young Adult (18-25),Night
2023-06-09 03:51:20-05:30,32,Male,Less than once a month,others,Sometimes,Rarely,,First page,1,No,Always,Changed my mind or no longer need the item,Never,No,Moderately,Yes,2,Sometimes,2,2,Wide product selection,Customer service responsiveness,09/06/2023,03:51:20,Adult (26-40),Night
2023-06-09 03:54:19-05:30,24,Female,Few times a month,Home and Kitchen,Yes,Few times a week,,First page,1,Yes,Often,others,Sometimes,Yes,Heavily,Yes,2,Yes,2,2,Wide product selection,Product quality and accuracy,09/06/2023,03:54:19,Young Adult (18-25),Night
2023-06-09 04:08:16-05:30,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a month,,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Rarely,No,Never,Sometimes,5,No,1,3,Product recommendations,Reducing packaging waste,09/06/2023,04:08:16,Adult (26-40),Night
2023-06-09 04:08:51-05:30,44,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a week,,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,09/06/2023,04:08:51,Middle-Aged Adult (41-60),Night
2023-06-09 04:09:27-05:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,2,No,2,1,Wide product selection,Customer service responsiveness,09/06/2023,04:09:27,Young Adult (18-25),Night
2023-06-09 04:09:59-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,,First page,3,No,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,No,3,No,4,2,Product recommendations,Customer service responsiveness,09/06/2023,04:09:59,Young Adult (18-25),Night
2023-06-09 04:10:33-05:30,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,,Multiple pages,4,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,No,2,2,Product recommendations,Reducing packaging waste,09/06/2023,04:10:33,Adult (26-40),Night
2023-06-09 04:11:11-05:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion,Yes,Multiple times a day,,First page,3,No,Often,Found a better price elsewhere,Often,Yes,Occasionally,No,3,Yes,1,4,Competitive prices,Reducing packaging waste,09/06/2023,04:11:11,Young Adult (18-25),Night
2023-06-09 09:17:38-05:30,36,Female,Once a month,Home and Kitchen,No,Few times a week,,Multiple pages,3,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Yes,3,Yes,3,2,User-friendly website/app interface,Product quality and accuracy,09/06/2023,09:17:38,Adult (26-40),Morning
2023-06-09 13:40:05-05:30,24,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Occasionally,No,3,No,3,3,Competitive prices,Customer service responsiveness,09/06/2023,13:40:05,Young Adult (18-25),Afternoon
2023-06-09 15:01:57-05:30,21,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;others,No,Few times a week,,Multiple pages,4,Yes,Often,High shipping costs,Always,Yes,Heavily,Yes,3,Yes,3,3,Product recommendations,Reducing packaging waste,09/06/2023,15:01:57,Young Adult (18-25),Afternoon
2023-06-09 15:02:44-05:30,21,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,3,Yes,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Yes,2,Yes,2,2,Competitive prices,Customer service responsiveness,09/06/2023,15:02:44,Young Adult (18-25),Afternoon
2023-06-09 15:03:35-05:30,45,Male,Once a month,Clothing and Fashion,Sometimes,Multiple times a day,,Multiple pages,3,Maybe,Always,Found a better price elsewhere,Often,Yes,Occasionally,Yes,2,No,3,2,Competitive prices,Product quality and accuracy,09/06/2023,15:03:35,Middle-Aged Adult (41-60),Afternoon
2023-06-09 15:04:07-05:30,21,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Often,No,Occasionally,No,2,Sometimes,2,2,Competitive prices,Customer service responsiveness,09/06/2023,15:04:07,Young Adult (18-25),Afternoon
2023-06-09 15:04:44-05:30,23,Female,Once a week,Clothing and Fashion,Yes,Few times a week,,First page,3,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Yes,2,Sometimes,2,2,Product recommendations,Reducing packaging waste,09/06/2023,15:04:44,Young Adult (18-25),Afternoon
2023-06-09 15:05:19-05:30,21,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a month,,First page,2,No,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Yes,3,Sometimes,1,1,Product recommendations,Reducing packaging waste,09/06/2023,15:05:19,Young Adult (18-25),Afternoon
2023-06-09 15:05:57-05:30,34,Female,Once a month,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Sometimes,2,No,3,3,Product recommendations,Reducing packaging waste,09/06/2023,15:05:57,Adult (26-40),Afternoon
2023-06-09 15:07:15-05:30,21,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Sometimes,2,Sometimes,3,3,Product recommendations,Reducing packaging waste,09/06/2023,15:07:15,Young Adult (18-25),Afternoon
2023-06-09 15:07:44-05:30,23,Female,Once a week,Clothing and Fashion,Sometimes,Few times a month,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,No,4,3,Product recommendations,Customer service responsiveness,09/06/2023,15:07:44,Young Adult (18-25),Afternoon
2023-06-09 15:08:31-05:30,21,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion;others,Sometimes,Few times a month,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste,09/06/2023,15:08:31,Young Adult (18-25),Afternoon
2023-06-09 15:09:04-05:30,32,Female,Once a month,others,Sometimes,Few times a month,,First page,2,No,Rarely,others,Rarely,Yes,Moderately,No,3,No,3,3,Product recommendations,Customer service responsiveness,09/06/2023,15:09:04,Adult (26-40),Afternoon
2023-06-09 15:52:03-05:30,35,Prefer not to say,Once a week,Groceries and Gourmet Food,No,Few times a week,,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,4,Sometimes,3,2,Competitive prices,Customer service responsiveness,09/06/2023,15:52:03,Adult (26-40),Afternoon
2023-06-09 15:52:35-05:30,37,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a week,,Multiple pages,2,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,2,Sometimes,2,1,Product recommendations,Reducing packaging waste,09/06/2023,15:52:35,Adult (26-40),Afternoon
2023-06-09 15:53:05-05:30,23,Female,Once a week,Clothing and Fashion,No,Few times a month,,Multiple pages,2,Yes,Often,Found a better price elsewhere,Often,No,Occasionally,Yes,1,Sometimes,4,2,Product recommendations,Reducing packaging waste,09/06/2023,15:53:05,Young Adult (18-25),Afternoon
2023-06-09 15:53:45-05:30,33,Others,Few times a month,Clothing and Fashion,Sometimes,Few times a month,,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,2,Competitive prices,Customer service responsiveness,09/06/2023,15:53:45,Adult (26-40),Afternoon
2023-06-09 15:54:58-05:30,35,Female,Few times a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,,Multiple pages,4,Maybe,Rarely,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,2,Sometimes,3,2,Product recommendations,Reducing packaging waste,09/06/2023,15:54:58,Adult (26-40),Afternoon
2023-06-09 15:55:27-05:30,44,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,4,4,Product recommendations,Reducing packaging waste,09/06/2023,15:55:27,Middle-Aged Adult (41-60),Afternoon
2023-06-09 15:56:01-05:30,34,Male,Once a week,Clothing and Fashion,Sometimes,Few times a month,,Multiple pages,4,Maybe,Often,others,Often,No,Moderately,Sometimes,2,Sometimes,3,2,Competitive prices,Reducing packaging waste,09/06/2023,15:56:01,Adult (26-40),Afternoon
2023-06-09 15:56:26-05:30,34,Prefer not to say,Once a month,Clothing and Fashion,No,Few times a month,,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Often,Yes,Occasionally,No,2,Sometimes,3,3,Competitive prices,Customer service responsiveness,09/06/2023,15:56:26,Adult (26-40),Afternoon
2023-06-09 15:56:51-05:30,34,Female,Few times a month,others,No,Few times a month,,First page,2,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,No,1,No,3,1,Competitive prices,Customer service responsiveness,09/06/2023,15:56:51,Adult (26-40),Afternoon
2023-06-09 15:58:23-05:30,34,Female,Few times a month,Clothing and Fashion,No,Few times a week,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Sometimes,2,Sometimes,2,1,Competitive prices,Reducing packaging waste,09/06/2023,15:58:23,Adult (26-40),Afternoon
2023-06-09 15:58:57-05:30,3,Prefer not to say,Once a month,Home and Kitchen,No,Few times a week,,First page,3,No,Sometimes,Found a better price elsewhere,Often,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Competitive prices,Customer service responsiveness,09/06/2023,15:58:57,Minor (<18),Afternoon
2023-06-09 16:00:39-05:30,23,Female,Multiple times a week,Beauty and Personal Care,No,Few times a week,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Competitive prices,Product quality and accuracy,09/06/2023,16:00:39,Young Adult (18-25),Afternoon
2023-06-09 16:01:15-05:30,33,Female,Few times a month,Clothing and Fashion,Yes,Multiple times a day,,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,1,Wide product selection,Customer service responsiveness,09/06/2023,16:01:15,Adult (26-40),Afternoon
2023-06-09 16:28:13-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,,First page,3,Maybe,Rarely,others,Never,No,Rarely,Sometimes,3,No,3,3,Competitive prices,Reducing packaging waste,09/06/2023,16:28:13,Young Adult (18-25),Afternoon
